title,link,serpapi_link,product_id,epid,condition,rating,reviews,price,shipping,location,returns,thumbnail,seller,sold_date,extensions,old_price,subtitle
Jack Hughes 2019-20 Upper Deck Young Guns Rookie #201 PSA 10 New Jersey Devils,https://www.ebay.com/itm/358255433096?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZX4PFEZWRP22X21NBN&hash=item5369b01588%3Ag%3AKjQAAeSwFbJpniEY&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA929n%2FhCLGiGMW8z9Otj1CpnPgD5%2BUaOVRxxFLJDRXYtkAFQeR46lBEDycv7mKsFt7hemzTPJTi%2BcQYMdDy%2FHKl0HTQWgyvIOb4yr8tpomrHTDnEOoVGvjfcUl3%2BMvtJ21E2rFSqZ4ZYOG6nydsneLa9I93Cr5EomW%2BcNiz1KYCuXSruriIdPX1x4tWCQvCb%2B9vsxNvFMuJIqZQpdY1jGZqshc6Bt9sgZCZHCiQXhHv1J8rrAMA1d1GhwxdXWcfyiBN982GMpW0N60kkJCErOh%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=358255433096,358255433096,,New (Other),,,"{'raw': '$290.01', 'extracted': 290.01}","{'raw': '+$7.27 delivery', 'extracted': 7.27}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/KjQAAeSwFbJpniEY/s-l140.jpg,"{'username': 'collect_edition_montreal', 'reviews': 24800, 'positive_feedback_in_percentage': 99.8}","Mar 17, 2026",,,
Jack Hughes 2019-2020 Upper Deck Young Guns PSA 10 #201 GEM MINT - AMERICAN HERO,https://www.ebay.com/itm/366220897692?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZX3JAKSKCTR7QMFXS5&hash=item5544776d9c%3Ag%3ApFYAAeSw17tpm2KL&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCcAWZDj5AUjKE85pZqzvrS%2F48c120nw41Y%2BFiIvKx4YfctdVvLt0uMgaafsHI5VJb%2FYVhJMXnawSujPw4bz5L6xLu%2Bib7He%2FyqNDu%2Bw5FAse2X2xzN7j2JVDSlZ38elS9kPEx%2Fnc%2FyRZqyfWawshmzXT98wGmAo%2FnEibRDr7b8A%2BhC402iJiSUTuKfEyXaWkEYDGVtEPp3QEhRi9%2FYXTMrCNN2SGC9WwISLMImmaEFVlSTrZqpGtOcrLpt38PptJfW%2BlDy3b%2FO4aeRvYlGGR1D%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=366220897692,366220897692,8056494284,New (Other),5.0,4.0,"{'raw': '$275.00', 'extracted': 275.0}","{'raw': '+$5.77 delivery', 'extracted': 5.77}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/pFYAAeSw17tpm2KL/s-l140.jpg,"{'username': 'robke-3135', 'reviews': 135, 'positive_feedback_in_percentage': 100}","Mar 17, 2026",['Authenticity Guarantee'],,
2019-20 Upper Deck Series 2 UD Canvas Young Guns Jack Hughes PSA 10 RC DEVILS,https://www.ebay.com/itm/177953720709?_skw=jack+hughes+young+guns+psa+10&epid=10056543076&itmmeta=01KPBCCFZX5V3JWWZ34NHZSZS0&hash=item296ede4985%3Ag%3ANF4AAeSwJWxpszwa&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBbjCzrlTeJZQxSyZX1yGDrMgNWg5HRfseoUcZnwpB2gD6Fn9nTeZElNiAaG45Bt833vRH4G2L5Od6WUc5JuF3rOmbZa%2FVD4Vj662F24roWtwVdA5isn784mSg148W4nktAFo1G7TJf1RdF5vqRdt2ZqnQ%2BgLj7TfQz8tpgMPl13OgVmffnvEPi%2FN4y0ohxLGA6PCrTVVmb1yW9NhhE5vqQOlPuxLXoLy34rkqZbXOqfIcJIWmJL3%2FRdnlqw%2F24FuX8NNOL0Sgehhv4hWoCmFu3%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=177953720709,177953720709,10056543076,New (Other),5.0,1.0,"{'raw': '$150.00', 'extracted': 150.0}","{'raw': '+$5.00 delivery', 'extracted': 5.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/NF4AAeSwJWxpszwa/s-l140.jpg,"{'username': 'atm33-36', 'reviews': 587, 'positive_feedback_in_percentage': 100}","Mar 17, 2026",,,
Jack Hughes 2019-20 Upper Deck Series 1 #201 Young Guns Rookie PSA 10 Gem Mint,https://www.ebay.com/itm/389731743284?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZXW7NWEHM095AZ8H6J&hash=item5abdd27634%3Ag%3AfGcAAeSwIQVpsfmN&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBplUuM%2BnBnVf8d55%2B57MWSTVU1gq3Xe%2Blrrkn%2F94BXV%2FYKqkwkiu366oVxF7ATEvy%2BE70WS0xQCVVOlu6I5EWzF3wmPd50WyLmkO5fMGQB9LO3paCDbQeZ9qcnGQhhCBQpo1sD7%2BdX4BS%2FeGWe4yY7oyk1HQGB0UL9ThidvYZkJv9u6i9SqZYysKZ2%2FIOcQ6QJe2ZJms1weYGAosNE2Os2bYkEMf%2Fdcmzsm25zPKc4kuRD4vfza40EKntm8nqLIRo%2FJZnKdneOC0nK69QhVRQT%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=389731743284,389731743284,,New (Other),,,"{'raw': '$218.32', 'extracted': 218.32}","{'raw': '+$20.06 delivery', 'extracted': 20.06}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/fGcAAeSwIQVpsfmN/s-l140.jpg,"{'username': 'ryanott84', 'reviews': 3400, 'positive_feedback_in_percentage': 100}","Mar 16, 2026",,,
2019-20 Upper Deck Hockey 201 Jack Hughes Rookie Card Young Guns PSA 10 Gem Mint,https://www.ebay.com/itm/127747290525?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZXVG3BRWGBT1BJB9YW&hash=item1dbe54f59d%3Ag%3AE%7EwAAeSwprZpt30e&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xBA7HS%2FOKKJkxsD75EjU5sxfVaZGGwJAYRQUKe5RYSUTwkO1V0mMA%2FTUas8OjiwzUFKOdXGsI9V8vBxYy3dtk4VN0TwG3Q47ASkqEYXx1d7YNmDqZhdTnAlocUoqXKz9wffJt1z6yjgfgCjo9VSHSmUJ9%2BTGIhs4bNbSu0SYKgEvCgzeEgP7jSAf6EdSv9E1LFszoEuroEwD6yd5TyfFJOxy2lJdSLcxm8nJhTzjQo0V1aGxuAtLQBVpF%2F2SSzGR0N0H6R5OtyvvNMUKl3STOKrgPEc%2BnDzSrvaRv8y%2Bj7QGH2%2FnVyRSqfDNsdwdxucZfM%3D%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=127747290525,127747290525,8056494284,New (Other),5.0,4.0,"{'raw': '$219.99', 'extracted': 219.99}","{'raw': '+$7.55 delivery in 2-4 days', 'extracted': 7.55}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/E~wAAeSwprZpt30e/s-l140.jpg,"{'username': 'salon622', 'reviews': 673, 'positive_feedback_in_percentage': 100}","Mar 16, 2026",,,
2019 Jack Hughes RC PSA 10 -more rare than Young Guns Rookie Serial # NHL GEM,https://www.ebay.com/itm/236681794595?_skw=jack+hughes+young+guns+psa+10&epid=7056545101&itmmeta=01KPBCCFZXREQJ7XWJWM6R6P28&hash=item371b559423%3Ag%3AAeUAAeSwgIBpm4Ag&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCW56ylQj9GS%2BjNa7aXLlZnEnc5EUN1XEXPPtV4luQeNU5EqjERLLwSvmZMwG0mpSunU2Kl8eaYOTpbq3m%2BD2vOuTlbsx8NfTrXrZ3R32dReTj42O3vN0Kc%2FF3EGsbNjJmEgRvHSvTS6bT3vA3ib1%2FcH923c2PZv25lZnNB%2FxNnRHyHOCKcyqw1NMUqas%2F%2Bkn43jSkARqGP6Hs%2F3Z8bIifi8AGc8RLZ2A2DxG4eXcphFmV9x%2FQThhE2Ds2HNxzlRX%2BI9dlF0vM5anIALLxfx%2BZE%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=236681794595,236681794595,7056545101,New (Other),,,"{'raw': '$449.00', 'extracted': 449.0}","{'raw': '+$5.49 delivery', 'extracted': 5.49}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/AeUAAeSwgIBpm4Ag/s-l140.jpg,"{'username': 'sportcardculture', 'reviews': 3300, 'positive_feedback_in_percentage': 100}","Mar 16, 2026",['Authenticity Guarantee'],,
JACK HUGHES 2019-20 Upper Deck YOUNG GUNS Clear Cut ROOKIE PSA 10 Gem Mint SP RC,https://www.ebay.com/itm/358298222244?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZX1X6GTN00SBJ3KY7P&hash=item536c3cfea4%3Ag%3AtuUAAeSw2MtprDv-&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA%2B5%2FjU9NPkw0U3DjSBbgEB0CnqSKKhV0GLneDPpEhcBWDTZHOZIjxlFnuOXv3exi1%2FX83oVLUIsRyHVMGeLmYfLjf%2Fr31TKjw5jEbTjlw9xIKM88JnLe%2BU8aBQbeiJm35SwqoXHvS%2FlvOPrFYSSi6n6yoy%2FDo3ALWK%2FjCh9obH%2FTNTxgNDzLhMw9AsvmULflmfgZA7JonewOEe1Q36XlC0q99sQOukm%2Bn8BIVud1QPG6O93Pp3344pC9GSVDdLzyfafkkGSjYPHFVFtlhLVk0y%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=358298222244,358298222244,,New (Other),,,"{'raw': '$1,670.18', 'extracted': 1670.18}","{'raw': '+$18.16 delivery', 'extracted': 18.16}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/tuUAAeSw2MtprDv-/s-l140.jpg,"{'username': 'collectionhobbys', 'reviews': 632, 'positive_feedback_in_percentage': 100}","Mar 16, 2026",,,
2019-20 Upper Deck Young Guns #201 Jack Hughes PSA 10 Rookie USA GOLDEN GOAL RC,https://www.ebay.com/itm/358270450602?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZX6XAC6QR06F7JVZPT&hash=item536a953baa%3Ag%3A86EAAeSwdGppo1ZQ&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBcQxKGRC8ezjytWF7iI48SuVZkpskOzcOh3pJcTVQQ4vvpqvp9Uo%2FTrhmu1acTJ2xYdOMMMwpccy0beLf5H5IfF3ClFoPyvVGdzm0ulZcz4X4RkDQy639OFoL1YTaY3scwd%2FGfXUF08uc61mgP5sUHv7y1GHOb31OIxYkCs%2FF2tWV8%2BojrUIiea%2F2t%2BYTFDE0LKRaGk5ddDpTd4O45Nyw7rI2B5pI6xd6EvtPAbnlku5UlEIoB5JdrWwKzPffNG6t4vexu%2B4ndMrJ9L%2FLkRsWS%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=358270450602,358270450602,,New (Other),,,"{'raw': '$200.13', 'extracted': 200.13}","{'raw': '+$20.53 delivery', 'extracted': 20.53}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/86EAAeSwdGppo1ZQ/s-l140.jpg,"{'username': 'andwa3093', 'reviews': 58, 'positive_feedback_in_percentage': 100}","Mar 16, 2026",,,
19-20 Jack Hughes PSA 9 Upper Deck Young Guns Rookie #201 USA Golden Goal SCORER,https://www.ebay.com/itm/127740013939?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZXZ6CFY4B54T8RNERB&hash=item1dbde5ed73%3Ag%3AEVAAAeSwPa9ptGNp&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCbBollUvae8ZfL53LKqjO2LXy0NwTHqyYVas3u4Km%2FjneLRPnPFVcYwwHG44O3lAmKlPspiIFGjwHJETYD4fOsoo2up4nYaahNgiDOyUEXEjQQOBsM2W%2BVSi43ucfKbPpLajuEoxiraEZaj4VpMKHR7FDrqoY9GKPIt4WYkcppFFQErxHn3a5ixZmFMPXA%2BmYSYEQTLMErembLJnqyR7VfyIHxUMOGnnS%2FNglqRdoaZFdzsLcZH%2F3hUnQT1tcGIXxaHKUhqSyz8XnxG3foB2ER%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=127740013939,127740013939,8056494284,New (Other),5.0,4.0,"{'raw': '$120.00', 'extracted': 120.0}","{'raw': '+$7.55 delivery', 'extracted': 7.55}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/EVAAAeSwPa9ptGNp/s-l140.jpg,"{'username': 'puckkhead', 'reviews': 1000, 'positive_feedback_in_percentage': 100}","Mar 15, 2026",,,
2019 Jack Hughes Upper Deck Young Guns Rookie Card #201 PSA 9 Team USA,https://www.ebay.com/itm/177953753652?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZX1VV9WCFFSBXVZY4H&hash=item296edeca34%3Ag%3AbwAAAeSwo2xpsz5u&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xAqyyGkv3utBVlcl8kdwFP86FWP41%2BJXoDVlJScsPe%2F9P%2FirvzC2W3hHLtx%2B5NAMrhI7dt%2Ft2B6wPUiHlIef6qpPS%2BVbMUAPT6k8yBHafZZtOENdWCtnHyoAuLZIhwxl2eupYhWNbtF%2FhwxK9U%2BqwFmJrQxZnEcuVilFVd45CWTYMuNwGPIMW41QmnDFmbkxGUCDp95rq44zzOKk2ncFknxHQ%2Fv86wb%2FYXchl%2Frfc5garJ19Q2nSYKCfnhJfNWfS8ailkMKQ91LRO%2Beig0WeMruIIcCO9Msq%2FXbPhBDIKv2zQgZXQ1%2F002auDBmVWiNVB4%3D%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=177953753652,177953753652,8056494284,New (Other),5.0,4.0,"{'raw': '$130.00', 'extracted': 130.0}","{'raw': '+$5.00 delivery', 'extracted': 5.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/bwAAAeSwo2xpsz5u/s-l140.jpg,"{'username': 'atm33-36', 'reviews': 587, 'positive_feedback_in_percentage': 100}","Mar 15, 2026",,,
2019 UPPER DECK #201 JACK HUGHES YOUNG GUNS RC ROOKIE PSA 10,https://www.ebay.com/itm/358327658775?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZYRFYKEBCKV8QWHE5A&hash=item536dfe2917%3Ag%3At1UAAeSwGBBprNLA&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAfFPwQrzUT8rBesz9dqBpYstqXFotoykex%2F1IMrnum%2BcEFQTXuHLhET6f1V7w2ba2Arwr4xSJyzTAKuKq79PujAnvDyPFYF8Spd8qsL72Hkfs6zrEZoVWQ%2Buf%2B5AHXi7Edk%2FdA%2BdMG6162NPTV1rMTftIpeOHl7nDfzUyZdAmstkGsqdmFk9FEOkb5ZD0WYD%2FoE%2BuX82Rk%2B9rze%2B4VGDkeNn3CC6%2B9KMXULg3ubrO9eVC%2Fi8axfC7T1cNnyHTKWzjhZhknPrSkyQzIsGWTT%2FS%2B%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=358327658775,358327658775,,New (Other),,,"{'raw': '$254.71', 'extracted': 254.71}","{'raw': '+$10.92 delivery', 'extracted': 10.92}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/t1UAAeSwGBBprNLA/s-l140.jpg,"{'username': 'joshuap-944', 'reviews': 17, 'positive_feedback_in_percentage': 100}","Mar 15, 2026",,,
Upper Deck 2019-20 Young Guns Jack Hughes Rookie #201 PSA 10 New Jersey Devils,https://www.ebay.com/itm/406729204409?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZY04PRB2AS494MMN03&hash=item5eb2f322b9%3Ag%3AaPgAAeSwD3hpo%7ECt&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xB9%2BRVOfrpyh0JFajP6Kl1FxJgvf4ERDGnWakujTN7UxDFkHtkl08134qv32XDQIRTwJlBZ%2BCgCkzvuwbKs2lVjPziFindgzU5bhlA%2Fh92qMUZpTzMlccfgDmH6I3A2qgy8RLN%2BEpC9OBTpQIfvPhhyVZMaUXuVlTqitx52OuYIauf%2F63OaTAFaK0kf39BNUbAPBXjf9dci%2FSRxut6WKJVNb87NGj%2F0n%2BZE%2BG23enqZtAYoauyFh%2FYT7BwUiTUopInuYadAR%2BMAx1vDDligVO5H%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=406729204409,406729204409,8056494284,New (Other),5.0,4.0,"{'raw': '$199.99', 'extracted': 199.99}","{'raw': '+$4.88 delivery', 'extracted': 4.88}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/aPgAAeSwD3hpo~Ct/s-l140.jpg,"{'username': 'wops-sportscards', 'reviews': 158, 'positive_feedback_in_percentage': 96.5}","Mar 15, 2026",,,
2019-20 Upper Deck Young Guns Jack Hughes Rookie RC #201 PSA 10,https://www.ebay.com/itm/137102521909?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZYD0GH1V7YF05EA7SM&hash=item1febf27635%3Ag%3A7gsAAeSwFYZpq4tW&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xD731eSsvut5lKTLpJJg84DGXpe4shq1HENEhAcpoegx1HGu8xMtCvxPpgWgLE8HUpRhV2EVPOAm6OISwC%2BDfaZjzrF1%2BYLflGd20cIOkgT8XA3Ee7%2BKgYZSrNKj5RCQ6jGUUGuuF2suMMYXB6TKKG2g2YHZ5AmCTCy4xyw9vmlHyulyD3FThJAjc6YXib%2BAa22Z5l9vnYiStrA5HUdQgPodMYuq15wv%2FMZA%2FhHZ8ByiOD%2BVHG6Mhzw%2FsDla0Epds6adrq3mwIwMcNaUBHeT5NRzJnXgBhK2e%2BWarLwL5sItq4iBpURzsy3HChBF3JNPlI%3D%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=137102521909,137102521909,8056494284,New (Other),5.0,4.0,"{'raw': '$275.00', 'extracted': 275.0}","{'raw': '+$5.00 delivery', 'extracted': 5.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/7gsAAeSwFYZpq4tW/s-l140.jpg,"{'username': 'maulercc', 'reviews': 1200, 'positive_feedback_in_percentage': 100}","Mar 15, 2026",['Authenticity Guarantee'],,
2019-20 UPPER DECK JACK HUGHES NJ DEVILS ROOKIE YOUNG GUNS #201,https://www.ebay.com/itm/397700306341?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZYRN0R61JSDR16EQS4&hash=item5c98c915a5%3Ag%3As6YAAeSwIY9psV6x&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xD8PPqNgJsNcyQvLk%2BvqiTQjcTKKSv51XRjSLI2UGYsF45nNJVpdBLLzYrGckNtPEpXqBJsWnbxgxsA6tRGVdJArXGJH1KCDxVDze3OgUPaKzKnDSGHP9PtKAOVWVDn9gSUEPxtT00W6eDvVNRLVmn3kpWQuOuDG2lnEt82ooyc2kjpD1AUSlLjlM%2BUum%2BE8UhzUUsyYctvYRsJFoH6w7yNLfc6voI2dCorjptlLbYSOPOfis%2B3Dodo1XFYcqAfWDrtazszdVWi%2BQR9TOJdFocdRpkjtlZxDt2Xsow0uBdgxoiZK6seDDeJqlDTS5xsxRQ%3D%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=397700306341,397700306341,8056494284,New (Other),5.0,4.0,"{'raw': '$249.99', 'extracted': 249.99}","{'raw': '+$4.88 delivery', 'extracted': 4.88}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/s6YAAeSwIY9psV6x/s-l140.jpg,"{'username': 'northshoresportscards', 'reviews': 492, 'positive_feedback_in_percentage': 100}","Mar 15, 2026",,,
2019-20 Jack Hughes PSA 9 Upper Deck Young Guns Rookie #201 USA Gold Medal RC,https://www.ebay.com/itm/306815585225?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZY6WM67JBTEQWPD8K2&hash=item476fa24bc9%3Ag%3AVv0AAeSwNctpsXJr&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xCZQaWtS9z97mgqL0VT4baj2QWojJmPSf5Xk%2FPBBXILIxjQwVOCBJsNnEknE8WOmPmN3b3E%2BiwEVq18v5yGPTeICS%2BmfIswtPRvVgrSw%2FkcJHifkEK4nfIAkBCRckMxyaZNGzo5UAa33w67GOomDfh8gWSL0NL2HHkqDVlb1YCsAyGnw2hL82k6IsxRbYBgAH%2BGkyi3gmXtyg9kRn9q2wm8efrQWOJh1Rqho7O5QnGfDUG7SIdcWUzI%2FCT%2FAOss%2B3WHwwEwiJvbQZla2BOg2SUOg2vcExZxgYlGPpi2HoWezVMJVQEidXb%2BnrD9DJ%2BURtw%3D%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=306815585225,306815585225,8056494284,New (Other),5.0,4.0,"{'raw': '$125.00', 'extracted': 125.0}","{'raw': '+$4.85 delivery', 'extracted': 4.85}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/Vv0AAeSwNctpsXJr/s-l140.jpg,"{'username': 'woods0n242l16', 'reviews': 594, 'positive_feedback_in_percentage': 100}","Mar 15, 2026",,,
2019-20 Upper Deck - Young Guns Jack Hughes #201 (RC) PSA 10,https://www.ebay.com/itm/306805532510?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZYHMQW9A1ZTQEC66FX&hash=item476f08e75e%3Ag%3AmOwAAeSwVRppqhWP&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xB5xPDPwtmB9XXC7i0zlH%2BCVaznajvOicOG3XP2AyBUc4zP2MerfMH%2FLXa6Fzg5qNuA7VTaLcYqdXyKBIownUw%2BThI%2BeAQfjMW5yEhPTnaghODTJ09t5UVy58Gj2ypnMcfsoxjljU9Z8FJXiDxF7qIMOx3bJLd98REwoCtlcJyu4ZEkA1ts37wftmH5k%2B6IH6LDw8Xo7Duuk%2BE25YJ9iokBofjfVdF97H8QyfuJuaLF6rqrY7yqmWokDZM8yfCnD%2BRqdNc0jwzX9V1TeMaRaXQd%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=306805532510,306805532510,8056494284,New (Other),5.0,4.0,"{'raw': '$265.00', 'extracted': 265.0}","{'raw': '+$5.52 delivery', 'extracted': 5.52}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/mOwAAeSwVRppqhWP/s-l140.jpg,"{'username': 'kenthehen15', 'reviews': 87, 'positive_feedback_in_percentage': 100}","Mar 15, 2026",['Authenticity Guarantee'],,
JACK HUGHES NJ DEVILS ROOKIE YOUNG GUNS 2019-20 UPPER DECK #201 PSA 10 🏆GOAL,https://www.ebay.com/itm/177963731901?_skw=jack+hughes+young+guns+psa+10&epid=8056494284&itmmeta=01KPBCCFZYW3JRTWYVPJS0HC21&hash=item296f770bbd%3Ag%3AUeEAAeSwfLxprfvK&itmprp=enc%3AAQALAAABAGfYFPkwiKCW4ZNSs2u11xBbnGg%2B8LOE1JA4rqCfLecoIb75xKIImhDUBf7fUNi2robk8hj6XLyYNGiKCF7aE9T90E7fpaYw75AKJM2sdEbZpICAdRWh%2BouiE7M8GZYpf4vuCiifGdrLVP9ndRJ9pEy7BZ3uz6qFsWX8U3%2BiU1RqCtiGW1T9CQ3DccM7p7SItDl9iF7iDaZNEuUosbhJyLMBH1tvrilA2SkUaXh9ikoKUWC%2BRGZ19JfkrduEqz33cj0DfSJe1RTZYplAo5yVw6C821GXyPSzVdHdT%2FpgYJE1Ydh0Mh%2FqOYU5T96LxYeywebehJbInK5pvyOph4zxTR0%3D%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=177963731901,177963731901,8056494284,New (Other),5.0,4.0,"{'raw': '$219.99', 'extracted': 219.99}","{'raw': '+$8.00 delivery in 2-4 days', 'extracted': 8.0}",Located in United States,Sell one like this,https://i.ebayimg.com/images/g/UeEAAeSwfLxprfvK/s-l140.jpg,"{'username': 'njcollectibles07', 'reviews': 1800, 'positive_feedback_in_percentage': 100}","Mar 15, 2026",,,
Jack Hughes 2019-20 Upper Deck Young Guns # 201 Rookie PSA 10,https://www.ebay.com/itm/206116550108?_skw=jack+hughes+young+guns+psa+10&itmmeta=01KPBCCFZY500TF71W5G7RKRD8&hash=item2ffd80f5dc%3Ag%3A4CIAAeSwPxNpmz4K&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA0PrLxGRi7%2FU56PwQMFAC9bd5vTSYGNcSDeMzwkjmbmnWpZHGS%2BsebrOzpGukT34IH0tzT5835r6GbsapCbO17IWzAflKVMuUL4CkVRNK91nU4XyBWsdAj1iYNt%2BryRJPkqMFloUHOuMxpbVpwVABwYFXBCtQvDFwWJ524IeNm6wxMoyRb0ZgvqMBo2ZENUa%2B9BtZnqf4RmPmyhxZ%2Bm6AUx7AGrY00xMwYujm%2FB25u3QJOTs0%2FokX1e3Lrb4OBox6MtvVeqHQzzvEtAaAY654u%7Ctkp%3ABk9SR76AsuyyZw&LH_BIN=1,https://serpapi.com/search.json?ebay_domain=ebay.com&engine=ebay_product&product_id=206116550108,206116550108,,New (Other),,,"{'raw': '$229.24', 'extracted': 229.24}","{'raw': '+$14.13 delivery', 'extracted': 14.13}",Located in Canada,Sell one like this,https://i.ebayimg.com/images/g/4CIAAeSwPxNpmz4K/s-l140.jpg,"{'username': 'topcard_store', 'reviews': 360, 'positive_feedback_in_percentage': 100}","Mar 15, 2026",,,
